trip_id,stop_id,arrival_time,departure_time,timestamp
block_485_trip_17_service_1,stop_1654_314104,2025-04-28 23:23:00,2025-04-28 23:23:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_237_31904,2025-04-28 23:24:00,2025-04-28 23:24:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_2108_333803,2025-04-28 23:26:00,2025-04-28 23:26:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_432_61003,2025-04-28 23:29:00,2025-04-28 23:29:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_447_63009,2025-04-28 23:34:00,2025-04-28 23:34:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_450_63403,2025-04-28 23:35:00,2025-04-28 23:35:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_484_68205,2025-04-28 23:37:00,2025-04-28 23:37:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_1068_258601,2025-04-28 23:39:00,2025-04-28 23:39:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_1642_312703,2025-04-28 23:41:00,2025-04-28 23:41:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_792_112201,2025-04-28 23:42:00,2025-04-28 23:42:00,2025-04-28 22:54:04.621381
block_485_trip_17_service_1,stop_1063_258102,2025-04-28 23:43:00,,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_1626_311102,2025-04-28 22:52:18,2025-04-28 22:52:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_1654_314104,2025-04-28 22:53:18,2025-04-28 22:53:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_237_31904,2025-04-28 22:54:18,2025-04-28 22:54:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_240_32601,2025-04-28 22:55:18,2025-04-28 22:55:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_2108_333803,2025-04-28 22:57:18,2025-04-28 22:57:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_1200_280801,2025-04-28 22:58:18,2025-04-28 22:58:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_432_61003,2025-04-28 23:00:18,2025-04-28 23:00:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_438_61901,2025-04-28 23:02:18,2025-04-28 23:02:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_892_125501,2025-04-28 23:03:18,2025-04-28 23:03:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_439_62001,2025-04-28 23:04:18,2025-04-28 23:04:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_444_62601,2025-04-28 23:05:18,2025-04-28 23:05:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_443_62501,2025-04-28 23:06:18,2025-04-28 23:06:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_1055_257102,2025-04-28 23:07:18,2025-04-28 23:07:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_611_88002,2025-04-28 23:08:18,2025-04-28 23:08:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_446_62902,2025-04-28 23:10:18,2025-04-28 23:10:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_503_71702,2025-04-28 23:11:18,2025-04-28 23:11:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_500_71402,2025-04-28 23:13:18,2025-04-28 23:13:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_1078_259702,2025-04-28 23:14:18,2025-04-28 23:14:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_1077_259602,2025-04-28 23:15:18,2025-04-28 23:15:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_489_68702,2025-04-28 23:17:18,2025-04-28 23:17:18,2025-04-28 22:54:04.621381
block_153_trip_19_service_1,stop_489_68704,2025-04-28 23:18:18,,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_439_62002,2025-04-28 22:51:45,2025-04-28 22:51:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_892_125502,2025-04-28 22:52:45,2025-04-28 22:52:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_438_61902,2025-04-28 22:53:45,2025-04-28 22:53:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_432_61006,2025-04-28 22:55:45,2025-04-28 22:55:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_1200_280802,2025-04-28 22:56:45,2025-04-28 22:56:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_2108_333804,2025-04-28 22:58:45,2025-04-28 22:58:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_240_32602,2025-04-28 22:59:45,2025-04-28 22:59:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_237_31903,2025-04-28 23:00:45,2025-04-28 23:00:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_1654_314105,2025-04-28 23:01:45,2025-04-28 23:01:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_1626_311101,2025-04-28 23:02:45,2025-04-28 23:02:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_55_7903,2025-04-28 23:04:45,2025-04-28 23:04:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_2616_363801,2025-04-28 23:05:45,2025-04-28 23:05:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_50_7103,2025-04-28 23:07:45,2025-04-28 23:07:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_1022_253103,2025-04-28 23:09:45,2025-04-28 23:09:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_92_12201,2025-04-28 23:10:45,2025-04-28 23:10:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_2339_346901,2025-04-28 23:11:45,2025-04-28 23:11:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_66_9204,2025-04-28 23:13:45,2025-04-28 23:13:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_29_3802,2025-04-28 23:14:45,2025-04-28 23:14:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_28_3703,2025-04-28 23:15:45,2025-04-28 23:15:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_27_3601,2025-04-28 23:16:45,2025-04-28 23:16:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_24_3305,2025-04-28 23:17:45,2025-04-28 23:17:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_2958_372101,2025-04-28 23:18:45,2025-04-28 23:18:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_3248_386401,2025-04-28 23:19:45,2025-04-28 23:19:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_2962_372501,2025-04-28 23:22:45,2025-04-28 23:22:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_1196_279601,2025-04-28 23:23:45,2025-04-28 23:23:45,2025-04-28 22:54:04.621381
block_151_trip_19_service_1,stop_3077_378504,2025-04-28 23:25:45,,2025-04-28 22:54:04.621381
block_409_trip_19_service_1,stop_103_13505,2025-04-28 22:51:43,,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_103_13505,,2025-04-28 23:16:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_2537_358801,2025-04-28 23:17:00,2025-04-28 23:17:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_1015_252401,2025-04-28 23:18:00,2025-04-28 23:18:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_3_501,2025-04-28 23:19:00,2025-04-28 23:19:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_1260_290801,2025-04-28 23:20:00,2025-04-28 23:20:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_1261_290901,2025-04-28 23:21:00,2025-04-28 23:21:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_4_701,2025-04-28 23:22:00,2025-04-28 23:22:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_2513_356401,2025-04-28 23:23:00,2025-04-28 23:23:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_2514_356501,2025-04-28 23:24:00,2025-04-28 23:24:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_1016_252501,2025-04-28 23:25:00,2025-04-28 23:25:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_2418_348701,2025-04-28 23:26:00,2025-04-28 23:26:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_172_22401,2025-04-28 23:27:00,2025-04-28 23:27:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_3256_387406,2025-04-28 23:29:00,2025-04-28 23:29:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_169_22101,2025-04-28 23:30:00,2025-04-28 23:30:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_170_22201,2025-04-28 23:31:00,2025-04-28 23:31:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_2176_338501,2025-04-28 23:32:00,2025-04-28 23:32:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_3040_375001,2025-04-28 23:33:00,2025-04-28 23:33:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_1264_291201,2025-04-28 23:34:00,2025-04-28 23:34:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_182_23601,2025-04-28 23:35:00,2025-04-28 23:35:00,2025-04-28 22:54:04.621381
block_409_trip_20_service_1,stop_2179_338801,2025-04-28 23:36:00,2025-04-28 23:36:00,2025-04-28 22:54:04.621381
