trip_id,stop_id,arrival_time,departure_time,timestamp
block_332_trip_23_service_1,stop_353_48502,2025-04-28 20:49:34,2025-04-28 20:49:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_352_48402,2025-04-28 20:50:34,2025-04-28 20:50:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_351_48302,2025-04-28 20:51:34,2025-04-28 20:51:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_350_48201,2025-04-28 20:53:34,2025-04-28 20:53:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_1099_262701,2025-04-28 20:54:34,2025-04-28 20:54:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_349_48002,2025-04-28 20:55:34,2025-04-28 20:55:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_889_124801,2025-04-28 20:58:34,2025-04-28 20:58:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_893_125601,2025-04-28 20:59:34,2025-04-28 20:59:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_1367_304301,2025-04-28 21:00:34,2025-04-28 21:00:34,2025-04-28 20:42:49.913810
block_332_trip_23_service_1,stop_1895_323001,2025-04-28 21:01:34,,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_1895_323001,,2025-04-28 21:05:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_1367_304302,2025-04-28 21:06:00,2025-04-28 21:06:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_893_125602,2025-04-28 21:07:00,2025-04-28 21:07:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_889_124802,2025-04-28 21:08:00,2025-04-28 21:08:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_349_48002,2025-04-28 21:11:00,2025-04-28 21:11:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_1099_262702,2025-04-28 21:12:00,2025-04-28 21:12:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_350_48202,2025-04-28 21:13:00,2025-04-28 21:13:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_351_48301,2025-04-28 21:15:00,2025-04-28 21:15:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_352_48401,2025-04-28 21:16:00,2025-04-28 21:16:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_353_48501,2025-04-28 21:17:00,2025-04-28 21:17:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_354_48601,2025-04-28 21:18:00,2025-04-28 21:18:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_341_47101,2025-04-28 21:20:00,2025-04-28 21:20:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_340_47001,2025-04-28 21:21:00,2025-04-28 21:21:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_339_46901,2025-04-28 21:22:00,2025-04-28 21:22:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_338_46801,2025-04-28 21:23:00,2025-04-28 21:23:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_3154_383301,2025-04-28 21:24:00,2025-04-28 21:24:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_1614_46103,2025-04-28 21:25:00,2025-04-28 21:25:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_1613_46003,2025-04-28 21:26:00,2025-04-28 21:26:00,2025-04-28 20:42:49.913810
block_332_trip_24_service_1,stop_334_45909,2025-04-28 21:28:00,,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_333_329974,,2025-04-28 20:55:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_2810_368002,2025-04-28 20:56:00,2025-04-28 20:56:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_2806_367602,2025-04-28 20:57:00,2025-04-28 20:57:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_1118_264602,2025-04-28 20:58:00,2025-04-28 20:58:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_2820_369002,2025-04-28 20:59:00,2025-04-28 20:59:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_2808_367806,2025-04-28 21:00:00,2025-04-28 21:00:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_364_50602,2025-04-28 21:01:00,2025-04-28 21:01:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_363_50502,2025-04-28 21:02:00,2025-04-28 21:02:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_1116_264402,2025-04-28 21:04:00,2025-04-28 21:04:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_362_50302,2025-04-28 21:05:00,2025-04-28 21:05:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_361_50202,2025-04-28 21:06:00,2025-04-28 21:06:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_1115_264302,2025-04-28 21:08:00,2025-04-28 21:08:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_1114_264202,2025-04-28 21:09:00,2025-04-28 21:09:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_1113_264102,2025-04-28 21:11:00,2025-04-28 21:11:00,2025-04-28 20:42:49.913810
block_157_trip_34_service_1,stop_360_49901,2025-04-28 21:12:00,,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_360_49901,,2025-04-28 21:15:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_1113_264101,2025-04-28 21:16:00,2025-04-28 21:16:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_1114_264201,2025-04-28 21:17:00,2025-04-28 21:17:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_1115_264301,2025-04-28 21:18:00,2025-04-28 21:18:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_361_50201,2025-04-28 21:19:00,2025-04-28 21:19:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_362_50301,2025-04-28 21:21:00,2025-04-28 21:21:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_1116_264401,2025-04-28 21:22:00,2025-04-28 21:22:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_363_50501,2025-04-28 21:24:00,2025-04-28 21:24:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_364_50601,2025-04-28 21:25:00,2025-04-28 21:25:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_2808_367801,2025-04-28 21:26:00,2025-04-28 21:26:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_2820_369001,2025-04-28 21:27:00,2025-04-28 21:27:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_1118_264601,2025-04-28 21:28:00,2025-04-28 21:28:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_2806_367601,2025-04-28 21:29:00,2025-04-28 21:29:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_2810_368001,2025-04-28 21:30:00,2025-04-28 21:30:00,2025-04-28 20:42:49.913810
block_157_trip_35_service_1,stop_333_329974,2025-04-28 21:31:00,,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_432_61003,2025-04-28 20:45:17,2025-04-28 20:45:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_438_61901,2025-04-28 20:47:17,2025-04-28 20:47:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_892_125501,2025-04-28 20:48:17,2025-04-28 20:48:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_439_62001,2025-04-28 20:49:17,2025-04-28 20:49:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_444_62601,2025-04-28 20:51:17,2025-04-28 20:51:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_443_62503,2025-04-28 20:52:17,2025-04-28 20:52:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_447_63009,2025-04-28 20:54:17,2025-04-28 20:54:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_450_63403,2025-04-28 20:55:17,2025-04-28 20:55:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_484_68205,2025-04-28 20:57:17,2025-04-28 20:57:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_1068_258601,2025-04-28 20:59:17,2025-04-28 20:59:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_639_92002,2025-04-28 21:00:17,2025-04-28 21:00:17,2025-04-28 20:42:49.913810
block_104_trip_12_service_1,stop_1368_304402,2025-04-28 21:01:17,,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_1368_304402,,2025-04-28 21:21:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_1068_258602,2025-04-28 21:23:00,2025-04-28 21:23:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_484_68206,2025-04-28 21:25:00,2025-04-28 21:25:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_450_63404,2025-04-28 21:26:00,2025-04-28 21:26:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_447_63010,2025-04-28 21:28:00,2025-04-28 21:28:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_443_62502,2025-04-28 21:30:00,2025-04-28 21:30:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_444_62602,2025-04-28 21:31:00,2025-04-28 21:31:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_439_62002,2025-04-28 21:32:00,2025-04-28 21:32:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_892_125502,2025-04-28 21:33:00,2025-04-28 21:33:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_438_61902,2025-04-28 21:34:00,2025-04-28 21:34:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_432_61006,2025-04-28 21:36:00,2025-04-28 21:36:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_1200_280802,2025-04-28 21:37:00,2025-04-28 21:37:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_2108_333804,2025-04-28 21:39:00,2025-04-28 21:39:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_240_32602,2025-04-28 21:40:00,2025-04-28 21:40:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_237_31903,2025-04-28 21:41:00,2025-04-28 21:41:00,2025-04-28 20:42:49.913810
block_104_trip_13_service_1,stop_1654_314105,2025-04-28 21:42:00,2025-04-28 21:42:00,2025-04-28 20:42:49.913810
block_478_trip_19_service_1,stop_95_12506,2025-04-28 20:43:49,2025-04-28 20:43:49,2025-04-28 20:42:49.913810
block_478_trip_19_service_1,stop_91_12101,2025-04-28 20:45:49,2025-04-28 20:45:49,2025-04-28 20:42:49.913810
block_478_trip_19_service_1,stop_89_11901,2025-04-28 20:46:49,2025-04-28 20:46:49,2025-04-28 20:42:49.913810
block_478_trip_19_service_1,stop_76_10402,2025-04-28 20:48:49,2025-04-28 20:48:49,2025-04-28 20:42:49.913810
block_478_trip_19_service_1,stop_570_81002,2025-04-28 20:50:49,2025-04-28 20:50:49,2025-04-28 20:42:49.914807
block_478_trip_19_service_1,stop_81_11002,2025-04-28 20:53:49,2025-04-28 20:53:49,2025-04-28 20:42:49.914807
block_478_trip_19_service_1,stop_284_39001,2025-04-28 20:54:49,2025-04-28 20:54:49,2025-04-28 20:42:49.914807
block_478_trip_19_service_1,stop_286_39203,2025-04-28 20:56:49,2025-04-28 20:56:49,2025-04-28 20:42:49.914807
block_478_trip_19_service_1,stop_303_41803,2025-04-28 21:00:49,2025-04-28 21:00:49,2025-04-28 20:42:49.914807
block_478_trip_19_service_1,stop_300_41503,2025-04-28 21:01:49,,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_300_41503,,2025-04-28 21:23:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_303_41804,2025-04-28 21:24:00,2025-04-28 21:24:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_286_39204,2025-04-28 21:27:00,2025-04-28 21:27:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_284_39002,2025-04-28 21:29:00,2025-04-28 21:29:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_81_11001,2025-04-28 21:31:00,2025-04-28 21:31:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_570_81001,2025-04-28 21:34:00,2025-04-28 21:34:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_76_10403,2025-04-28 21:36:00,2025-04-28 21:36:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_88_11802,2025-04-28 21:37:00,2025-04-28 21:37:00,2025-04-28 20:42:49.914807
block_478_trip_20_service_1,stop_91_12102,2025-04-28 21:39:00,2025-04-28 21:39:00,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_823_116402,2025-04-28 20:43:18,2025-04-28 20:43:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_696_99502,2025-04-28 20:44:18,2025-04-28 20:44:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_1364_304004,2025-04-28 20:46:18,2025-04-28 20:46:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_1224_287202,2025-04-28 20:47:18,2025-04-28 20:47:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_2343_347304,2025-04-28 20:48:18,2025-04-28 20:48:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_269_37004,2025-04-28 20:50:18,2025-04-28 20:50:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_268_36904,2025-04-28 20:51:18,2025-04-28 20:51:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_268_36903,2025-04-28 20:53:18,2025-04-28 20:53:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_398_55803,2025-04-28 20:56:18,2025-04-28 20:56:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_399_55903,2025-04-28 20:57:18,2025-04-28 20:57:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_402_56201,2025-04-28 20:58:18,2025-04-28 20:58:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_899_126204,2025-04-28 21:00:18,2025-04-28 21:00:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_2078_331002,2025-04-28 21:01:18,2025-04-28 21:01:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_1054_257004,2025-04-28 21:02:18,2025-04-28 21:02:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_469_66002,2025-04-28 21:03:18,2025-04-28 21:03:18,2025-04-28 20:42:49.914807
block_51_trip_16_service_1,stop_1058_257602,2025-04-28 21:04:18,,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_1058_257602,,2025-04-28 21:11:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_469_66001,2025-04-28 21:12:00,2025-04-28 21:12:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_1054_257001,2025-04-28 21:14:00,2025-04-28 21:14:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_2078_331003,2025-04-28 21:15:00,2025-04-28 21:15:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_402_56202,2025-04-28 21:17:00,2025-04-28 21:17:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_399_55902,2025-04-28 21:18:00,2025-04-28 21:18:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_398_55805,2025-04-28 21:20:00,2025-04-28 21:20:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_268_36905,2025-04-28 21:22:00,2025-04-28 21:22:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_269_37005,2025-04-28 21:23:00,2025-04-28 21:23:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_2343_347303,2025-04-28 21:25:00,2025-04-28 21:25:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_1224_287201,2025-04-28 21:26:00,2025-04-28 21:26:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_1364_304005,2025-04-28 21:28:00,2025-04-28 21:28:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_696_99501,2025-04-28 21:29:00,2025-04-28 21:29:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_823_116401,2025-04-28 21:30:00,2025-04-28 21:30:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_88_11801,2025-04-28 21:32:00,2025-04-28 21:32:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_76_10402,2025-04-28 21:33:00,2025-04-28 21:33:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_749_106604,2025-04-28 21:35:00,2025-04-28 21:35:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_73_10102,2025-04-28 21:36:00,2025-04-28 21:36:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_72_10002,2025-04-28 21:37:00,2025-04-28 21:37:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_815_115501,2025-04-28 21:38:00,2025-04-28 21:38:00,2025-04-28 20:42:49.914807
block_51_trip_17_service_1,stop_2962_372501,2025-04-28 21:41:00,2025-04-28 21:41:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_422_59101,,2025-04-28 20:45:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_423_59201,2025-04-28 20:46:00,2025-04-28 20:46:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_424_59301,2025-04-28 20:47:00,2025-04-28 20:47:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1045_256102,2025-04-28 20:49:00,2025-04-28 20:49:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1046_256202,2025-04-28 20:50:00,2025-04-28 20:50:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1047_256301,2025-04-28 20:51:00,2025-04-28 20:51:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_425_59701,2025-04-28 20:52:00,2025-04-28 20:52:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1048_256401,2025-04-28 20:53:00,2025-04-28 20:53:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_431_60501,2025-04-28 20:54:00,2025-04-28 20:54:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1050_256601,2025-04-28 20:55:00,2025-04-28 20:55:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1051_256702,2025-04-28 20:57:00,2025-04-28 20:57:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1052_256801,2025-04-28 20:58:00,2025-04-28 20:58:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1053_256901,2025-04-28 21:00:00,2025-04-28 21:00:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1044_256001,2025-04-28 21:01:00,2025-04-28 21:01:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_418_58202,2025-04-28 21:03:00,2025-04-28 21:03:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_417_58102,2025-04-28 21:04:00,2025-04-28 21:04:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_416_58002,2025-04-28 21:05:00,2025-04-28 21:05:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_415_57902,2025-04-28 21:06:00,2025-04-28 21:06:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_414_57801,2025-04-28 21:07:00,2025-04-28 21:07:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_411_57502,2025-04-28 21:09:00,2025-04-28 21:09:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_2108_333803,2025-04-28 21:11:00,2025-04-28 21:11:00,2025-04-28 20:42:49.914807
block_15_trip_25_service_1,stop_1201_281203,2025-04-28 21:12:00,,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_68_9402,2025-04-28 20:42:30,2025-04-28 20:42:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_75_10302,2025-04-28 20:43:30,2025-04-28 20:43:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_75_10372,2025-04-28 20:44:30,2025-04-28 20:44:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_749_106602,2025-04-28 20:45:30,2025-04-28 20:45:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_702_100402,2025-04-28 20:46:30,2025-04-28 20:46:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_79_10802,2025-04-28 20:48:30,2025-04-28 20:48:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_1629_311402,2025-04-28 20:50:30,2025-04-28 20:50:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_81_11002,2025-04-28 20:52:30,2025-04-28 20:52:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_281_38601,2025-04-28 20:54:30,2025-04-28 20:54:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_282_38701,2025-04-28 20:55:30,2025-04-28 20:55:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_1163_273701,2025-04-28 20:56:30,2025-04-28 20:56:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_1631_311601,2025-04-28 20:57:30,2025-04-28 20:57:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_288_39504,2025-04-28 20:58:30,2025-04-28 20:58:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_290_39702,2025-04-28 20:59:30,2025-04-28 20:59:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_1028_254101,2025-04-28 21:00:30,2025-04-28 21:00:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_1029_254201,2025-04-28 21:01:30,2025-04-28 21:01:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_1030_254305,2025-04-28 21:02:30,2025-04-28 21:02:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_335_46404,2025-04-28 21:05:30,2025-04-28 21:05:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_336_46504,2025-04-28 21:06:30,2025-04-28 21:06:30,2025-04-28 20:42:49.914807
block_82_trip_17_service_1,stop_334_45909,2025-04-28 21:08:30,,2025-04-28 20:42:49.914807
block_82_trip_18_service_1,stop_334_45909,,2025-04-28 21:36:00,2025-04-28 20:42:49.914807
block_82_trip_18_service_1,stop_334_45905,2025-04-28 21:37:00,2025-04-28 21:37:00,2025-04-28 20:42:49.914807
block_82_trip_18_service_1,stop_336_46503,2025-04-28 21:38:00,2025-04-28 21:38:00,2025-04-28 20:42:49.914807
block_82_trip_18_service_1,stop_335_46405,2025-04-28 21:39:00,2025-04-28 21:39:00,2025-04-28 20:42:49.914807
block_82_trip_18_service_1,stop_1030_254303,2025-04-28 21:42:00,2025-04-28 21:42:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_36_5401,,2025-04-28 20:47:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_37_5501,2025-04-28 20:48:00,2025-04-28 20:48:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_38_5601,2025-04-28 20:49:00,2025-04-28 20:49:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_44_6201,2025-04-28 20:51:00,2025-04-28 20:51:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_2961_372405,2025-04-28 20:53:00,2025-04-28 20:53:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_1853_320301,2025-04-28 20:55:00,2025-04-28 20:55:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_28_3701,2025-04-28 20:57:00,2025-04-28 20:57:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_29_3801,2025-04-28 20:58:00,2025-04-28 20:58:00,2025-04-28 20:42:49.914807
block_83_trip_17_service_1,stop_66_9203,2025-04-28 21:00:00,2025-04-28 21:00:00,2025-04-28 20:42:49.914807
