trip_id,stop_id,arrival_time,departure_time,timestamp
block_199_trip_22_service_1,stop_432_61006,2025-04-28 23:13:04,2025-04-28 23:13:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_1200_280802,2025-04-28 23:14:04,2025-04-28 23:14:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_2108_333804,2025-04-28 23:16:04,2025-04-28 23:16:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_240_32602,2025-04-28 23:17:04,2025-04-28 23:17:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_237_31903,2025-04-28 23:18:04,2025-04-28 23:18:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_1654_314105,2025-04-28 23:19:04,2025-04-28 23:19:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_1626_311101,2025-04-28 23:20:04,2025-04-28 23:20:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_55_7903,2025-04-28 23:22:04,2025-04-28 23:22:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_2616_363801,2025-04-28 23:23:04,2025-04-28 23:23:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_50_7103,2025-04-28 23:25:04,2025-04-28 23:25:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_51_7306,2025-04-28 23:27:04,2025-04-28 23:27:04,2025-04-28 22:59:11.801836
block_199_trip_22_service_1,stop_1089_260807,2025-04-28 23:29:04,,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_1089_260807,,2025-04-28 23:36:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_51_7301,2025-04-28 23:37:00,2025-04-28 23:37:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_50_7104,2025-04-28 23:40:00,2025-04-28 23:40:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_2616_363802,2025-04-28 23:41:00,2025-04-28 23:41:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_55_7904,2025-04-28 23:43:00,2025-04-28 23:43:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_1626_311102,2025-04-28 23:45:00,2025-04-28 23:45:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_1654_314104,2025-04-28 23:46:00,2025-04-28 23:46:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_237_31904,2025-04-28 23:47:00,2025-04-28 23:47:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_240_32601,2025-04-28 23:48:00,2025-04-28 23:48:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_2108_333803,2025-04-28 23:50:00,2025-04-28 23:50:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_1200_280801,2025-04-28 23:51:00,2025-04-28 23:51:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_432_61003,2025-04-28 23:53:00,2025-04-28 23:53:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_438_61901,2025-04-28 23:55:00,2025-04-28 23:55:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_892_125501,2025-04-28 23:56:00,2025-04-28 23:56:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_439_62001,2025-04-28 23:57:00,2025-04-28 23:57:00,2025-04-28 22:59:11.801836
block_199_trip_23_service_1,stop_445_62802,2025-04-28 23:58:00,2025-04-28 23:58:00,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_22_3102,2025-04-28 22:58:21,2025-04-28 22:58:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_21_3002,2025-04-28 22:59:21,2025-04-28 22:59:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_20_2902,2025-04-28 23:00:21,2025-04-28 23:00:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_19_2802,2025-04-28 23:02:21,2025-04-28 23:02:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_1323_297804,2025-04-28 23:03:21,2025-04-28 23:03:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_1191_278401,2025-04-28 23:04:21,2025-04-28 23:04:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_2424_349204,2025-04-28 23:05:21,2025-04-28 23:05:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_2424_349201,2025-04-28 23:06:21,2025-04-28 23:06:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_134_18001,2025-04-28 23:07:21,2025-04-28 23:07:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_132_17701,2025-04-28 23:08:21,2025-04-28 23:08:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_1322_297701,2025-04-28 23:10:21,2025-04-28 23:10:21,2025-04-28 22:59:11.801836
block_542_trip_8_service_1,stop_133_17801,2025-04-28 23:11:21,,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_133_17801,,2025-04-28 23:19:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_1322_297702,2025-04-28 23:20:00,2025-04-28 23:20:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_132_17702,2025-04-28 23:22:00,2025-04-28 23:22:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_134_18002,2025-04-28 23:23:00,2025-04-28 23:23:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_2424_349202,2025-04-28 23:24:00,2025-04-28 23:24:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_2424_349203,2025-04-28 23:25:00,2025-04-28 23:25:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_1191_278402,2025-04-28 23:26:00,2025-04-28 23:26:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_1323_297801,2025-04-28 23:27:00,2025-04-28 23:27:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_19_2801,2025-04-28 23:28:00,2025-04-28 23:28:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_20_2903,2025-04-28 23:30:00,2025-04-28 23:30:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_21_3001,2025-04-28 23:31:00,2025-04-28 23:31:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_22_3101,2025-04-28 23:32:00,2025-04-28 23:32:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_23_3201,2025-04-28 23:33:00,2025-04-28 23:33:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_24_3306,2025-04-28 23:34:00,2025-04-28 23:34:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_27_3602,2025-04-28 23:35:00,2025-04-28 23:35:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_28_3702,2025-04-28 23:36:00,2025-04-28 23:36:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_1853_320304,2025-04-28 23:38:00,2025-04-28 23:38:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_2961_372407,2025-04-28 23:39:00,2025-04-28 23:39:00,2025-04-28 22:59:11.801836
block_542_trip_9_service_1,stop_2961_372404,2025-04-28 23:40:00,,2025-04-28 22:59:11.801836
block_161_trip_18_service_1,stop_1169_274505,,2025-04-28 22:58:07,2025-04-28 22:59:11.801836
block_161_trip_18_service_1,stop_303_41803,2025-04-28 23:00:07,2025-04-28 23:00:07,2025-04-28 22:59:11.801836
block_161_trip_18_service_1,stop_301_41603,2025-04-28 23:01:07,2025-04-28 23:01:07,2025-04-28 22:59:11.801836
block_161_trip_18_service_1,stop_307_42303,2025-04-28 23:03:07,2025-04-28 23:03:07,2025-04-28 22:59:11.801836
block_161_trip_18_service_1,stop_3252_386971,2025-04-28 23:05:07,2025-04-28 23:05:07,2025-04-28 22:59:11.801836
block_161_trip_18_service_1,stop_334_45909,2025-04-28 23:06:07,,2025-04-28 22:59:11.801836
block_530_trip_44_service_1,stop_1361_303704,2025-04-28 22:59:03,2025-04-28 22:59:03,2025-04-28 22:59:11.801836
block_530_trip_44_service_1,stop_1030_254304,2025-04-28 23:00:03,2025-04-28 23:00:03,2025-04-28 22:59:11.801836
block_530_trip_44_service_1,stop_317_43504,2025-04-28 23:02:03,2025-04-28 23:02:03,2025-04-28 22:59:11.801836
block_530_trip_44_service_1,stop_321_44202,2025-04-28 23:03:03,,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_321_44202,,2025-04-28 23:04:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_319_43704,2025-04-28 23:06:03,2025-04-28 23:06:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_318_43602,2025-04-28 23:07:03,2025-04-28 23:07:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_1030_254303,2025-04-28 23:09:03,2025-04-28 23:09:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_1361_303703,2025-04-28 23:10:03,2025-04-28 23:10:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_304_42003,2025-04-28 23:11:03,2025-04-28 23:11:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_1169_274507,2025-04-28 23:13:03,2025-04-28 23:13:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_603_86703,2025-04-28 23:14:03,2025-04-28 23:14:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_297_40805,2025-04-28 23:15:03,2025-04-28 23:15:03,2025-04-28 22:59:11.801836
block_530_trip_45_service_1,stop_669_96501,2025-04-28 23:17:03,,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_669_96501,,2025-04-28 23:30:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_297_40806,2025-04-28 23:33:00,2025-04-28 23:33:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_603_86704,2025-04-28 23:34:00,2025-04-28 23:34:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_1169_274508,2025-04-28 23:36:00,2025-04-28 23:36:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_304_42004,2025-04-28 23:37:00,2025-04-28 23:37:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_1361_303704,2025-04-28 23:38:00,2025-04-28 23:38:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_1030_254304,2025-04-28 23:39:00,2025-04-28 23:39:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_317_43504,2025-04-28 23:41:00,2025-04-28 23:41:00,2025-04-28 22:59:11.801836
block_530_trip_46_service_1,stop_321_44202,2025-04-28 23:42:00,,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_321_44202,,2025-04-28 23:43:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_319_43704,2025-04-28 23:45:00,2025-04-28 23:45:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_318_43602,2025-04-28 23:46:00,2025-04-28 23:46:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_1030_254303,2025-04-28 23:48:00,2025-04-28 23:48:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_1361_303703,2025-04-28 23:49:00,2025-04-28 23:49:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_304_42003,2025-04-28 23:50:00,2025-04-28 23:50:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_1169_274507,2025-04-28 23:52:00,2025-04-28 23:52:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_603_86703,2025-04-28 23:53:00,2025-04-28 23:53:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_297_40805,2025-04-28 23:54:00,2025-04-28 23:54:00,2025-04-28 22:59:11.801836
block_530_trip_47_service_1,stop_669_96501,2025-04-28 23:56:00,,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_1007_250102,,2025-04-28 23:10:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_1654_314103,2025-04-28 23:12:00,2025-04-28 23:12:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_2970_373602,2025-04-28 23:13:00,2025-04-28 23:13:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_53_7701,2025-04-28 23:15:00,2025-04-28 23:15:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_1921_324202,2025-04-28 23:18:00,2025-04-28 23:18:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_95_12506,2025-04-28 23:22:00,2025-04-28 23:22:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_91_12101,2025-04-28 23:24:00,2025-04-28 23:24:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_89_11901,2025-04-28 23:25:00,2025-04-28 23:25:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_76_10402,2025-04-28 23:27:00,2025-04-28 23:27:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_570_81002,2025-04-28 23:29:00,2025-04-28 23:29:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_81_11002,2025-04-28 23:32:00,2025-04-28 23:32:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_284_39001,2025-04-28 23:33:00,2025-04-28 23:33:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_286_39203,2025-04-28 23:35:00,2025-04-28 23:35:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_303_41803,2025-04-28 23:38:00,2025-04-28 23:38:00,2025-04-28 22:59:11.801836
block_482_trip_23_service_1,stop_300_41503,2025-04-28 23:39:00,,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_1921_324202,,2025-04-28 22:58:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_95_12506,2025-04-28 23:02:07,2025-04-28 23:02:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_91_12101,2025-04-28 23:04:07,2025-04-28 23:04:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_89_11901,2025-04-28 23:05:07,2025-04-28 23:05:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_76_10402,2025-04-28 23:07:07,2025-04-28 23:07:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_570_81002,2025-04-28 23:09:07,2025-04-28 23:09:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_81_11002,2025-04-28 23:12:07,2025-04-28 23:12:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_284_39001,2025-04-28 23:13:07,2025-04-28 23:13:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_286_39203,2025-04-28 23:15:07,2025-04-28 23:15:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_303_41803,2025-04-28 23:18:07,2025-04-28 23:18:07,2025-04-28 22:59:11.801836
block_481_trip_23_service_1,stop_300_41503,2025-04-28 23:19:07,,2025-04-28 22:59:11.801836
block_477_trip_22_service_1,stop_91_12102,2025-04-28 22:59:28,2025-04-28 22:59:28,2025-04-28 22:59:11.801836
block_477_trip_22_service_1,stop_3218_385302,2025-04-28 23:03:28,2025-04-28 23:03:28,2025-04-28 22:59:11.801836
block_477_trip_22_service_1,stop_1921_324201,2025-04-28 23:05:28,2025-04-28 23:05:28,2025-04-28 22:59:11.801836
block_477_trip_22_service_1,stop_53_7702,2025-04-28 23:08:28,2025-04-28 23:08:28,2025-04-28 22:59:11.801836
block_477_trip_22_service_1,stop_2970_373601,2025-04-28 23:09:28,2025-04-28 23:09:28,2025-04-28 22:59:11.801836
block_477_trip_22_service_1,stop_1654_314104,2025-04-28 23:11:28,2025-04-28 23:11:28,2025-04-28 22:59:11.801836
block_477_trip_22_service_1,stop_1007_250102,2025-04-28 23:12:28,,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_1007_250102,,2025-04-28 23:30:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_1654_314103,2025-04-28 23:32:00,2025-04-28 23:32:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_2970_373602,2025-04-28 23:33:00,2025-04-28 23:33:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_53_7701,2025-04-28 23:35:00,2025-04-28 23:35:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_1921_324202,2025-04-28 23:38:00,2025-04-28 23:38:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_95_12506,2025-04-28 23:42:00,2025-04-28 23:42:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_91_12101,2025-04-28 23:44:00,2025-04-28 23:44:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_89_11901,2025-04-28 23:45:00,2025-04-28 23:45:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_76_10402,2025-04-28 23:47:00,2025-04-28 23:47:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_570_81002,2025-04-28 23:49:00,2025-04-28 23:49:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_81_11002,2025-04-28 23:52:00,2025-04-28 23:52:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_284_39001,2025-04-28 23:53:00,2025-04-28 23:53:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_286_39203,2025-04-28 23:55:00,2025-04-28 23:55:00,2025-04-28 22:59:11.801836
block_477_trip_23_service_1,stop_303_41803,2025-04-28 23:58:00,2025-04-28 23:58:00,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_965_135302,2025-04-28 23:00:05,2025-04-28 23:00:05,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_2496_354302,2025-04-28 23:01:05,2025-04-28 23:01:05,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_583_83201,2025-04-28 23:04:05,2025-04-28 23:04:05,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_1194_279101,2025-04-28 23:05:05,2025-04-28 23:05:05,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_7_1203,2025-04-28 23:07:05,2025-04-28 23:07:05,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_2309_345907,2025-04-28 23:08:05,2025-04-28 23:08:05,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_103_13507,2025-04-28 23:10:05,2025-04-28 23:10:05,2025-04-28 22:59:11.801836
block_314_trip_29_service_1,stop_103_13505,2025-04-28 23:12:05,,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_1267_291582,2025-04-28 22:58:09,2025-04-28 22:58:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_666_96181,2025-04-28 23:00:09,2025-04-28 23:00:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_1267_291581,2025-04-28 23:01:09,2025-04-28 23:01:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_1271_292002,2025-04-28 23:03:09,2025-04-28 23:03:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_1272_292101,2025-04-28 23:04:09,2025-04-28 23:04:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2205_341601,2025-04-28 23:06:09,2025-04-28 23:06:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_1859_320402,2025-04-28 23:08:09,2025-04-28 23:08:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_748_106501,2025-04-28 23:09:09,2025-04-28 23:09:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_1862_320702,2025-04-28 23:10:09,2025-04-28 23:10:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_717_102702,2025-04-28 23:12:09,2025-04-28 23:12:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2206_341701,2025-04-28 23:14:09,2025-04-28 23:14:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_719_102901,2025-04-28 23:15:09,2025-04-28 23:15:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_3110_381701,2025-04-28 23:16:09,2025-04-28 23:16:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2207_341801,2025-04-28 23:17:09,2025-04-28 23:17:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2208_341981,2025-04-28 23:19:09,2025-04-28 23:19:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_3318_103902,2025-04-28 23:21:09,2025-04-28 23:21:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2211_342202,2025-04-28 23:22:09,2025-04-28 23:22:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2210_342102,2025-04-28 23:23:09,2025-04-28 23:23:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_882_123601,2025-04-28 23:24:09,2025-04-28 23:24:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2209_342001,2025-04-28 23:25:09,2025-04-28 23:25:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_1214_286002,2025-04-28 23:26:09,2025-04-28 23:26:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_2470_353102,2025-04-28 23:27:09,2025-04-28 23:27:09,2025-04-28 22:59:11.801836
block_390_trip_18_service_1,stop_722_103201,2025-04-28 23:31:09,,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_722_103201,,2025-04-28 23:37:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_1863_320801,2025-04-28 23:38:00,2025-04-28 23:38:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_2470_353101,2025-04-28 23:41:00,2025-04-28 23:41:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_1214_286001,2025-04-28 23:42:00,2025-04-28 23:42:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_2209_342002,2025-04-28 23:43:00,2025-04-28 23:43:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_882_123602,2025-04-28 23:44:00,2025-04-28 23:44:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_2210_342101,2025-04-28 23:45:00,2025-04-28 23:45:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_2211_342201,2025-04-28 23:46:00,2025-04-28 23:46:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_3318_103901,2025-04-28 23:47:00,2025-04-28 23:47:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_2208_341901,2025-04-28 23:49:00,2025-04-28 23:49:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_2207_341802,2025-04-28 23:51:00,2025-04-28 23:51:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_3110_381702,2025-04-28 23:52:00,2025-04-28 23:52:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_719_102902,2025-04-28 23:53:00,2025-04-28 23:53:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_2206_341702,2025-04-28 23:54:00,2025-04-28 23:54:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_717_102701,2025-04-28 23:55:00,2025-04-28 23:55:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_1862_320701,2025-04-28 23:57:00,2025-04-28 23:57:00,2025-04-28 22:59:11.801836
block_390_trip_19_service_1,stop_748_106502,2025-04-28 23:58:00,2025-04-28 23:58:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3050_376103,,2025-04-28 23:03:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3050_376102,2025-04-28 23:04:00,2025-04-28 23:04:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3058_376902,2025-04-28 23:05:00,2025-04-28 23:05:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3057_376802,2025-04-28 23:06:00,2025-04-28 23:06:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3056_376702,2025-04-28 23:07:00,2025-04-28 23:07:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3055_376602,2025-04-28 23:09:00,2025-04-28 23:09:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3054_376502,2025-04-28 23:10:00,2025-04-28 23:10:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3053_376402,2025-04-28 23:11:00,2025-04-28 23:11:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3052_376302,2025-04-28 23:12:00,2025-04-28 23:12:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_3051_376202,2025-04-28 23:14:00,2025-04-28 23:14:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_583_83201,2025-04-28 23:29:00,2025-04-28 23:29:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_1194_279101,2025-04-28 23:30:00,2025-04-28 23:30:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_7_1203,2025-04-28 23:32:00,2025-04-28 23:32:00,2025-04-28 22:59:11.801836
block_256_trip_21_service_1,stop_2309_345907,2025-04-28 23:33:00,2025-04-28 23:33:00,2025-04-28 22:59:11.801836
